"","WT.U.1","WT.U.2","WT.U.3","KO.U.1","KO.U.2","KO.U.3","WT.I.1","WT.I.2","WT.I.3","KO.I.1","KO.I.2","KO.I.3"
"1425495_at",8.13741551089705,8.04734575963006,7.96327795829732,7.98147482690486,8.12315172611485,7.91387944376421,7.98340853880653,8.36892816671918,8.49010417379643,8.48540273463468,8.36413273842735,8.39986867118971
"1454754_a_at",9.80245463670969,10.3437965810612,10.2582726093986,10.3129943917714,10.1991645608126,10.2629032444561,10.1886594409453,10.174183109473,9.99617271888596,10.0490605474039,9.95784683607688,10.0607971717152
"1451856_at",4.70274608951917,4.65876680091982,4.53576728688405,4.21599978608152,4.71548552994611,4.3820326614699,4.5932829864703,4.33294949783956,4.6113914317948,4.84788295651718,4.56467115684898,4.78516789894846
"1454655_at",6.01678599277995,5.38980585743342,5.88203254244762,5.37724987691658,5.66884617361118,5.70243960439252,5.66578328283657,5.2987051120944,6.76337079870846,6.22284955512928,6.13507976359286,6.42547008456987
"1446209_at",6.66557407911114,6.22410015164455,6.43807890409434,6.29518552856548,6.62774400565594,6.46348319042184,6.60028583438458,6.40354719287889,6.20231163897684,6.39545788676216,6.37811368676902,6.54153453413033
"1440799_s_at",6.29631295597911,5.14316960062174,6.13183231888913,5.17441724194974,6.1830677544116,6.10255495305291,6.36448799449185,6.39287803273301,6.44721889584996,6.015978014909,6.25154292187853,6.34769975890394
"1437870_at",6.45145951539196,5.91262987591183,6.47154334618368,5.90766179145805,6.36589773524673,6.38365585025072,6.35516572128314,6.44657041317244,6.05139563268533,6.21627836902834,6.20966678161646,6.16221176553137
"1454707_at",7.80455047688233,8.49417598788424,8.70061176074939,8.57464380674304,8.76268563023955,8.62089559586822,8.86603204793771,8.80320638192713,8.3581578332917,8.32461540757632,8.31172002865959,8.34989284691168
"1457373_at",7.30477152677103,7.58419482745208,7.75271381401777,8.04308879316883,8.15834936975355,7.79558484546673,8.34085460791329,8.24162720699257,8.22808090249014,7.60114997975728,7.82624313349951,8.28969595064307
"1425000_s_at",4.52511004956245,5.29951018588456,4.58514982083178,5.171957443133,4.34639426785716,4.60282859899412,4.69597347793314,4.72174347207822,4.5502846638333,4.62926312538947,4.47030062075978,4.47104656263435
"1425176_at",8.98323171942594,8.67853340131693,8.9559080718628,8.60915538135844,8.64091520248569,8.86238041915497,8.53523647584372,8.49732079397629,8.66797448728862,8.85996422996858,8.77986308006766,8.78402312474135
"1456701_at",3.57362425021148,3.93087204700201,3.62337271428214,4.21494695798097,3.42853790471014,3.57701406278684,3.56010610346607,3.45782693155547,3.46032627498667,3.69205257771622,3.61285178081382,3.74110783638869
"1428046_a_at",3.95588292146232,4.07218946340036,4.39619210575871,3.78490730311346,4.24259737007106,4.18041770146006,3.98147086951112,4.11146973698239,4.41572934201213,4.43818489687715,4.52370938809322,4.70764403291203
"1449978_at",4.29626421456227,4.78953980996881,4.29859114282937,5.12603394373435,4.1288338634468,4.80108816276875,4.35541475387943,4.27627114993107,4.40488027328239,4.54307566737583,4.31809254130573,4.57152114876977
"1451408_at",7.20224663637881,7.36892027580515,7.41721647244371,7.45259623882892,7.47786580441261,7.51675169396481,7.32061273557605,7.36934974870109,7.4611400919564,7.20678026825355,7.32694301672664,7.22121577445732
"1456771_at",7.65492382933506,6.94313327619316,7.47838984315226,7.16042028976637,7.51516377431348,7.61253094899974,7.15759393606679,7.34364708580152,7.69497078024475,7.59279779358564,7.59789576027626,7.8213569781559
"1460516_at",4.22292410763085,4.11348515716312,4.3049498816079,4.41467216440685,4.01820061643787,4.23868918734973,3.99918928040719,4.34389287681361,4.22411492737901,4.14180501612076,4.12059261201018,4.01367296093855
"1456016_x_at",5.61703198912674,5.22813290807899,5.40318594520067,4.99925927311381,5.4526405661593,5.15514684679351,5.30705831724755,5.49836089911304,5.73754488671454,5.46134946437097,5.3713433257742,5.51204294132985
"1456503_at",6.71805457966875,5.99865109282534,6.60814270062366,6.15362247196619,6.42723037157504,6.25469492917237,6.13373306191812,6.44654640630809,6.70628186053996,6.72023552325249,6.64581709499225,6.68414459884415
"1433625_at",9.40594090344841,9.13180105390131,9.38090920005312,9.23332348881713,9.27633241103798,9.31989024834381,9.06919018906427,9.22823557479682,9.60588027887977,9.56563850562868,9.60466239877643,9.49937411879217
"1421395_at",5.01078295479915,5.2867567111204,5.77427785161963,5.35362364418663,6.03191889958453,5.68020022514775,5.93274311594528,5.85783328597177,5.57034156352708,5.33364578438735,5.49842112241288,5.52913306115596
"1456568_at",4.17199281594123,4.39215114817758,4.32262157513699,4.48902673192147,4.3577826084589,4.50712680533929,4.15555149152818,4.3616667101063,4.117079127041,4.3667726559439,4.27018387399418,4.50628424866573
"1436312_at",6.37533487682429,5.81723141966047,6.10791067024921,5.87805041475144,6.20490333054854,6.24727475910332,6.89642566257294,6.90056132610888,6.65589789288407,6.4506706838553,6.92611268287768,6.80696897243345
"1456956_at",7.07740219431291,6.90519703329726,7.09201662064079,7.34505070479074,7.25569689928469,7.26944196986128,7.42478202681045,7.53602663082004,7.02038628598403,7.26691101168406,7.37969811760298,7.13129399184325
"1460486_at",6.73060163215228,6.66789356994496,6.84341362773089,6.61213431275721,6.64854303152184,6.58306098044185,6.67261981040701,6.63440220370473,7.15320272491132,7.14902507259785,7.04802898476898,7.06353839832714
"1446409_at",6.11447829621971,6.21685060458457,6.3162595770529,6.191276956402,6.44846069368049,6.51379337431857,6.09285591218062,6.60554783918781,6.03746790065752,6.28946330352598,6.17762743830697,6.05712062634428
"1448794_s_at",9.28971867876723,9.25533411313152,9.19961998556935,8.90401654710762,9.12494557150186,9.00388305614026,9.14045376707922,9.06410489378005,9.51046042691407,9.47508848886241,9.41697671325847,9.45066287533676
"1435697_a_at",4.90848786295814,4.42518598149314,4.93289427934541,4.64383973844913,4.83360330820548,4.60482825932077,6.49093161209712,6.03615286693003,5.88290856663599,4.94863391032794,5.35735315793774,4.82803006503705
"1417240_at",7.25391314534243,7.08930635721774,7.3287941719027,7.38813172473088,7.14224276346967,7.397057983545,7.15072843346374,7.27391946697426,7.50284380866989,7.28482258831035,7.4214679781164,7.26801297749459
"1424698_s_at",8.84346820758205,8.35872960715147,8.73470893525258,8.46308808220128,8.74328706680963,8.68165726125445,8.51630837428683,8.58544364250278,8.68193027689994,8.98226362515071,8.91891619247956,8.85308550846935
"1439158_at",6.39913186587588,5.92979440595585,6.25411863581409,5.59860397579477,6.10026371680359,5.96393703379344,5.93549655878182,6.01227029026916,6.9642101082986,6.805378096745,6.79096550715898,6.8711798152104
"1423747_a_at",8.40325836027035,8.39828937639784,8.3906893652212,8.3266705872054,8.6403836363184,8.40590612397872,8.54297400415717,8.65179390946971,8.59864443834271,8.6633811897706,8.38496833331255,8.61257173060454
"1446252_at",3.82349466602801,3.79288035600127,3.88627996644234,3.58366494538625,3.92763347317015,4.01555690717342,3.82276853191481,3.81995899595683,3.70570658234781,3.55015217216334,3.53777585589003,3.92047680703494
"1445631_at",4.75211638639144,5.04417039085237,5.03545440504887,4.82044247897771,5.21204062740075,4.88704933147981,5.4412975389451,5.17239112540669,4.84253001950753,4.9025231415724,4.93021060688993,4.66516154176748
"1437305_at",6.86370861082661,6.70178363266161,6.74964952022876,6.42266103698205,6.59279625333292,6.56014900813709,6.65519528455978,6.48642734118746,6.86329678429807,6.90359899281403,7.0038139583432,7.03907555501288
"1436243_at",8.24248661475391,7.93601008602446,8.2935223628374,8.16987786571449,8.25255375499167,8.26303234958035,8.18577319288583,8.13221306256943,7.99264532166529,8.00956733627676,8.16505987575603,8.10248293005646
"1439185_x_at",7.00004762102237,6.42792088221692,6.51634480853095,6.48001527259379,6.69620503728645,6.47299909584597,6.87463256070251,6.62265212649016,6.76558979802457,6.57535414038949,6.62840986340655,6.88501826539015
"1425660_at",9.04309824560557,8.38746403995607,8.95307220885946,8.67379767924953,8.81326288053022,8.84827362255694,8.67971269405258,8.68027532099381,8.95974964712998,9.02380020974003,8.93308766714698,9.11245760789176
"1449624_at",5.02230452177184,5.30505997028098,5.02719313508476,5.29245280018204,5.01245032350403,4.86372717989399,5.00458405729592,4.97855687834985,5.02237640274309,5.31347717085477,5.27947281761195,4.99105581330409
"1425046_at",5.18030162737968,5.4479284609958,5.4303168080674,5.50246350567908,5.06351323801903,5.21334744619154,5.20196808199738,5.3332798845707,5.28468400517248,5.53972968171522,5.41835244091351,5.56136138147849
"1452258_at",8.05116371667296,7.76445135081199,7.95496131867191,7.7432857196597,7.90080469373463,7.80069755604717,7.8575141228753,7.84512053121555,8.34953694167806,8.15660023882593,8.19670258356986,8.19828001376506
"1455548_at",10.0204545015361,9.91615856491152,9.96360202160025,10.0117709097323,9.76188955909618,10.001432667318,9.72777617527578,9.70745140214716,9.82728803283349,9.72643522037513,9.77611315613843,9.82178568161359
"1431115_at",4.96913007001227,4.97673256767675,4.86979871094515,4.91600618981448,5.03085818218575,4.78326352373385,4.72744574279815,4.7247448655755,4.60983796756311,4.86359567792613,4.95479617201756,5.04914487867651
"1445827_at",7.4620994887027,7.57917919886464,7.26446675682251,7.7255585061746,7.25502202146604,7.58817178648239,7.59282778096614,7.41041478543663,7.34736997023648,7.32183712547051,7.30618281772677,7.43465324176529
"1435454_a_at",6.26324186809926,6.18790635805771,5.89852751082674,5.90662699062512,5.99549804433095,5.91968275556463,7.55804630979599,7.39772171888583,7.27917265974113,6.61701079620327,6.70604990170237,6.61072775031904
"1426842_at",8.16562454001382,8.21221728827514,8.48093759494688,8.22640418309313,8.48958795631969,8.31105175091449,8.56908983562007,8.5067934528782,8.25492555963238,8.27991119085244,8.19472620254476,8.24754366935055
"1457048_at",6.36608681035349,5.94302353212231,6.49196369480081,6.32665616991508,6.50283785661972,6.6716776895795,6.68587233785337,6.88070872699514,6.80051703829939,6.29901184811878,6.64009270165155,6.40189869404065
"1444660_at",6.05959933623539,5.43814046876595,6.08495019517861,5.61591003306927,5.94818124304375,5.77450231948343,5.66321169332091,5.72719098080855,5.96788371762508,6.01011874854858,6.17443854343157,6.10972248734784
"1441036_at",6.86025929784746,6.27896421506847,6.89056506329743,6.95925985923736,6.64135252560698,6.62454745149761,6.64999295291917,6.13937409652218,6.03831242888301,6.04240642393445,5.86072476950993,5.68940985525206
"1424875_at",5.35507460665616,5.41511365062046,5.89943478861155,5.26439938269194,5.82700131290615,5.40579922926426,5.77379731599575,5.72934086643662,5.59116662392363,5.5922651757797,5.47355300609364,5.64266550182399
"1434452_x_at",8.71073162078655,8.57651867366167,8.32487307962805,8.54529089702957,8.80287444476971,8.54043745868179,8.75963097799216,8.87912582907103,8.98303145830236,9.19558528643322,8.92713604439589,8.93569549588281
"1438439_at",3.85584804848415,3.94328595247426,3.87607682575651,4.05145995750732,4.02887441401012,4.04652726495122,4.512054398761,4.40958443390617,4.28933906516279,4.09139755801936,4.30767727847552,4.02362108821957
"1446219_at",6.17443526398126,6.4564493270178,6.33842045938757,6.6263038098841,6.246722157809,6.33521424050041,6.12472225413878,5.98577109293795,6.11871576487652,6.34387138461211,6.25050446302435,6.0744719718114
"1451797_at",6.56077314251388,6.78114512692141,6.79553237564114,6.75172254228169,6.64856292835673,6.8091855267072,6.69389164056211,6.80914451779545,6.51651574291788,6.66011670196253,6.53890947796957,6.62102947555115
"1449264_at",9.45167895744394,10.3750262691287,10.4648944529231,10.6377360302999,10.4892407751104,10.4411424101634,10.3284435266459,10.3192050567488,10.2272697337077,10.0597338797327,10.1247651248716,10.0187280039148
"1425075_at",8.88769252647344,8.63533605250957,8.91192984374863,8.48156232479013,8.58371780073875,8.71768606118487,8.42102884887202,8.48003080400325,9.20849489092275,9.15175555092952,9.12864802531949,9.15492427765717
"1435188_at",7.08746917141508,7.2587928768276,7.29949323767561,8.00681473242437,7.85426954478967,7.87521502508855,7.88993578232274,8.01703973611582,7.83811829390145,7.57413747614318,7.69978346473834,7.96250097989127
"1427996_at",6.84381279488449,6.69290299155129,6.59862038207462,6.84624345182005,6.85670733025346,6.7176790420662,7.21828931498206,7.21667568624064,7.13735561272209,6.94267036839265,7.1226592942276,7.54945911909778
"1444560_at",8.04580789553982,7.61212799423605,7.84842311072904,7.53939024696347,7.86678559015284,7.82068014578821,7.96652776340418,7.85789972546967,7.75330559630338,7.53462884436171,7.71620677766041,7.77647386352548
"1456914_at",7.91849870403902,7.76162421241879,7.69364406273652,7.66518565195609,8.29673738898161,8.2274391910991,8.1437864837809,7.92988400080338,7.99286135970845,7.88785944365202,7.69525528719141,8.0946030696576
"1458394_at",7.99159716574943,8.58054816123257,8.46300358487813,8.55794244906269,8.41333576927015,8.38544041223224,8.36739920944735,8.14307499305983,8.49986677562676,8.16177868414546,8.27111863568348,8.32427328065674
"1425576_at",8.39398800725475,9.09863408598784,9.34681822233128,9.17021579706703,9.39980808448901,9.22669981308987,9.31314112569597,9.19422575905709,9.12095192714128,8.98471819223143,8.91962049839407,9.08598043212028
"1444117_at",5.77143377096845,5.48593437672538,5.45685824945609,5.39177290999742,5.68514608151299,5.73650505824882,5.78174727697504,5.71580702883206,5.59587845493132,5.68841339160613,5.54425534429305,5.35151383795752
"1436390_a_at",8.55605021173848,8.28147502060722,8.22165133878816,8.23493291053095,8.42267949973397,8.3307604539374,8.36584667229145,8.45595662659326,8.61953206600212,8.50685613609736,8.50456909842126,8.61478972067398
"1452090_a_at",10.5907762924843,10.2903734233477,10.371200540402,10.28402007692,10.5882383099901,10.4055053049745,10.4734351624113,10.5801041988542,10.3560673349287,10.5880059287444,10.50555836358,10.4199017376676
"1443184_at",4.69236043177238,4.5910750743355,4.72962467918604,4.88538958587029,4.85684847922606,4.90229982339367,4.73423113580561,4.89148916898609,4.56508684710311,4.51655669857193,4.67263813888595,4.87702608881449
"1443323_at",5.75930353489424,5.28039030098888,5.61935724707599,5.54768597325298,5.50461462994761,5.8019959874302,5.51554901836104,5.75930353489424,5.72350214623442,5.78322267635048,5.69958423080036,5.92901836839043
"1429649_at",5.99713619149264,6.16444238152839,6.46413135222978,6.53024507086388,6.85721401008388,6.74033168746724,6.89156995181706,6.75681591129113,6.57827773093035,6.42565867912465,6.50640106934562,6.42430502777806
"1439040_at",3.75486514122746,3.54066532155383,3.647035461621,3.63103877693605,3.88121445903238,3.91634335796111,4.07059741145328,3.82892396616696,3.93996484655661,3.95771942988266,4.10765380078794,3.84954359411666
"1434380_at",8.23741161595447,7.6578015986208,7.72725710427143,7.91469948813152,7.73751933906489,8.03985467212422,10.4125074874061,10.0956968778174,10.0896578761023,8.99068172995682,9.18404884717329,9.08129689123078
"1456890_at",5.36541694791958,5.08695485736792,5.32586868771812,5.09588293950196,5.26919166416452,5.13121065191552,6.86140895965564,6.67137735606841,6.43057256801933,5.51292540878253,5.41929511104177,5.65927618904721
"1437484_at",7.28343172155047,7.09030308245102,7.12533734110812,7.14297627206431,6.95628850848125,7.13442992017831,7.0585725400198,7.06266315773317,7.20509579291588,7.48184866367998,7.31902722063664,7.28484903141016
"1425287_at",6.59215682794581,6.77489260535239,6.64463802960847,6.71681206638341,6.70841150400327,6.5990826398036,7.04371643115986,6.89725099490986,6.82434881154652,7.00214304742852,7.42332187489624,6.76074813261019
"1424142_at",6.80213567814277,6.51271794786028,6.6459460863694,6.30555726911614,6.39672556713861,6.36548680720887,6.27510661824736,6.32518676640328,7.22896081904339,6.92892245687141,7.00758187798524,7.06055725089427
"1437640_at",11.5371700712153,11.5363126901618,11.8065520802887,11.4666392366365,11.7371159167803,11.8052216072391,11.5884570150377,11.6412271959991,11.7646445127262,11.7561592290835,11.7959563128882,11.7775968544906
"1456255_at",5.32333339912384,4.88659247872376,5.40452539039661,4.43650266804421,5.33611746045248,4.99284287278542,5.50141595278552,5.18436450595782,5.74204128919564,5.37576806526572,5.36189171262597,5.25181233225396
"1424084_at",3.42320914745609,3.22464441568428,3.76378455847775,3.32800258385429,3.48398976602055,3.2873570005285,3.50769576794513,3.40763504534398,3.70437108915226,3.57794624575645,3.51946608823286,3.9227322853663
"1455960_at",8.33586253406916,7.77916315276226,8.13709603656178,7.50917206662473,7.86617767700091,8.01959051441302,7.95749520311476,7.85064840308522,8.80587403065971,8.78522342962883,8.64987607442204,8.82664613339119
"1455488_at",5.88497262293532,5.36098564827459,5.94456497743228,6.08624052690448,5.94724599390465,5.86224280469584,6.30098098108939,6.04206846121799,6.01691253655402,5.43373434630791,5.80239598030891,5.62990119992824
"1451355_at",6.88364645342952,6.99130410454971,7.11127432141093,6.70984249889467,7.22311570504143,7.08846420735739,7.5444232055549,7.37877130105238,7.51174700156191,7.6962929911934,7.52581143180951,7.08609784712148
"1423675_at",6.48429796250678,6.87525792262972,7.034918551635,7.23027180258036,7.21525749535852,7.04874929017827,7.10460381453545,7.00347830560364,7.09962164599164,6.66668894379527,7.00108861111422,6.98809754867978
"1456668_at",6.46818556881494,6.54714207104571,6.61749944935869,6.79646575080485,6.84470443631732,6.92031192140693,6.70303872241176,7.02371187538494,6.66282768164387,6.72643687672416,6.85751306745643,6.70467059654192
"1426634_at",4.94284848852911,4.90813934967912,4.87727953546792,5.13172941679735,4.55097356445763,4.70046019522505,4.55870243976262,4.71360307759947,5.16885858872021,5.05857445992525,4.86418127030308,4.90402721608584
"1446473_at",5.52904210999713,5.51597710163165,5.85512449912611,5.84436736477869,5.62492368358692,5.76362646341584,5.50369479618133,5.72411651822407,5.77944800972588,5.65017567327332,5.58693563703995,5.59455935291437
"1438220_at",6.11258291131534,6.04130422613953,6.5116143684511,6.58671628735489,6.65285938659003,6.41248577322281,6.47346886880782,6.39778695682129,6.12434559525711,6.40263246508809,6.14832626759118,6.25497019823543
"1440618_at",4.44246567979349,4.65674676625325,4.32532350722585,4.76079342866351,4.5976425552581,4.64994677659866,4.69498954512423,4.39545545880657,4.49900601261657,4.37418608165275,4.3351283858773,4.44010798483377
"1437565_a_at",8.42036711006984,8.47188293307051,8.35255704949513,8.2142245000543,8.61647226324032,8.53450350090354,8.51032954976736,8.72627959225558,8.81191686048731,8.64119661003084,8.63803210069281,8.79229126817137
"1427408_a_at",8.08724920157921,8.0324915036006,8.0956835387539,7.75124540934324,7.92443447499613,8.06008956113131,7.85096193818972,7.86253300804301,8.75104947167842,8.55596011994907,8.50852285334678,8.74496857997651
"1427041_at",5.95528020935611,5.95315615950358,5.96821541631303,6.08494854803636,6.00108018817881,6.05797359691005,6.63416510251079,6.85736616636884,6.60266615265397,6.13773771852274,6.36971281143514,6.4057529017758
"1424956_at",7.57990977366995,7.41027633626245,7.62703488027185,7.24395254835617,7.41027633626245,7.42077392754334,7.36845149823663,7.34895517093751,7.58956701721345,7.59341919506474,7.63372393271276,7.61658347638778
"1455187_at",7.1640526985095,6.92732659126575,6.61727851012025,6.63254500543825,6.62895180904915,6.63690998036916,6.93583464814073,6.94389269055964,6.72926857185931,6.73036849659021,6.72563406461557,6.92892245687141
"1441423_at",6.08332773166356,5.47447177575795,6.10226160714008,5.96170107908394,5.81452814767485,6.03631968585314,5.72362398290938,5.9372906255924,5.83051519221635,6.02871901452763,5.72209627343154,5.7274948110742
"1440571_at",6.39797609820991,5.92753591457537,6.52456106921722,6.33423196909678,6.40510763567435,6.47059557294717,6.03113006738416,6.16074698854105,6.29716154404648,6.22745994251122,6.32421347973371,6.13827439035648
"1456062_at",5.48146767998012,5.38040358523212,5.1208580732781,5.4807741465366,5.15010113661148,5.27854243835144,5.03483521896526,4.80153745289171,4.95757474561525,5.10983158925275,4.94452514721731,5.06336584653489
"1430541_at",6.54811674739873,6.1802152567147,6.48332620608017,6.19057077172718,6.52278714343926,6.25382904815803,6.28721125454098,6.30219828351747,6.54663333389619,6.66203233633347,6.5263635831133,6.72696768310121
"1438529_at",6.00758097362577,6.01363812124616,6.07580361075716,6.26991866197433,6.15681104249443,6.23440810574648,6.25626913205798,5.92771857552767,6.07171413956122,6.10886829954275,6.18871379277436,6.27564364085076
"1455175_at",7.7742308014199,7.93903927389452,7.95476016065741,7.69493110008551,7.63156145373404,7.73852977074884,7.54927672044982,7.78351319836569,7.61630293771348,7.88534196518238,8.04686399145166,7.69517551970127
"1435427_x_at",7.5674303551742,7.24701342146061,7.79019853385567,7.24253921800747,7.51908366119924,7.46397713209769,7.43772492752361,7.36513064826585,7.56520348856111,7.64434286934601,7.75196889430248,7.7957700933952
"1443017_at",8.65153645098897,8.3281468218193,8.60789493606753,7.99986777163702,8.57357936461266,8.28126641590942,8.36875234160487,8.72923826084666,9.17703731151208,8.83367409886687,8.92658249036976,8.99168522391166
"1437184_at",5.44090372770811,5.60606781261763,5.47146412533808,5.85972271318425,5.86920756329624,5.78398893945266,5.83162927376717,5.66528658665443,5.61878660281012,5.42665837589251,5.6707278653785,5.5419398422403
"1428543_at",6.47018706209157,6.3078108773269,6.53686329079413,6.27857701675859,6.68399611646703,6.59763474846168,6.59503849077886,6.74142936989967,6.9873845986842,6.75399002832504,6.9627165206709,6.75811810728006
"1428946_at",7.91590155472408,7.67146364555567,7.93430845958267,7.48830968724958,7.76751692100646,7.72433833721996,7.87119315805509,7.84243386760753,7.53148507494329,7.50815186992491,7.66661425968022,7.73140923694539
"1455595_at",4.21668141167936,3.89905754816843,3.87912848664855,4.10688482756046,4.13155700002615,4.15261793371086,4.0628157224946,4.1770114386418,4.06005340490157,4.06347934078482,4.18716135955633,3.90509105928344
"1452454_at",7.23946648606533,6.77180105630128,7.20849618143695,6.770511678538,7.11355674507969,7.12827303876858,6.99303589168993,7.07242272079085,7.8437623947664,7.43629443347309,7.30034289130255,7.574247564003
"1425481_at",7.10686643408043,6.99522920620891,7.25496566283516,7.03333439295299,7.20648619045741,7.17059877593081,7.36279090457466,7.3091516805228,7.7032831425012,7.56594698510266,7.36186486485216,7.43790083752761
"1440765_at",6.26019959371078,6.25261319099665,6.37009616917406,6.30881009057579,6.41134976025058,6.69191904690234,6.5931064819239,6.65990669240324,6.33195174516737,5.95850093187351,6.18201705515344,6.1868042274361
"1429216_at",8.12288626946485,7.8645753896365,7.92811765555847,7.75840090640208,8.02597554468206,7.77414522987907,7.99287791909068,7.99385472816299,8.21251724554752,8.11840756410715,8.04418401662653,8.2024009846677
"1458582_at",6.17627372446738,6.3586594622055,6.47297754046406,6.19862095428831,6.4823035962583,6.47057681855897,6.30427061568018,6.3828207142812,6.38827317773809,6.39661911290027,6.2379500984801,6.50385098685726
"1451335_at",5.88174934151964,5.5198938931052,5.35069571845015,5.09517328410569,5.98966275775574,5.41527767447301,9.41591140155827,8.88448731746768,8.78727146536413,7.03417060329951,7.38316011430792,6.78666896305289
"1438565_at",8.85459588853987,8.81356350268351,8.94889267947035,8.89073245020422,8.99423836400329,8.84748101755516,8.91846461229775,8.8282848485486,9.26509542475684,9.17489636054898,9.31867957258712,9.36482679226097
"1426704_at",3.92857085894684,4.02592378818781,3.92956258042154,4.09960473654035,4.03749459762513,3.75135166616418,3.74661113062802,3.98780406108382,3.75535893029275,3.81627043134128,3.6759276491469,3.84141318196301
"1438253_at",4.83866632619995,4.917543583051,4.87728202512906,4.77862943971745,4.62169604588989,4.83880710778608,4.46189346881526,4.64615270497379,4.50350554210578,4.67253778324985,4.51314630087176,4.81120823258158
"1424339_at",6.03079222727659,5.8345622732625,5.6931728243299,5.76880829664291,5.71317554320762,5.75075034092133,7.44096753580092,7.21957034005769,7.04932817766514,6.11730694794886,6.2193547025986,6.12259369273364
"1440391_at",6.67745334637957,6.31528556898147,6.50840973158417,6.21070113662888,6.46699627331865,6.75425393935073,6.32185317735013,6.5881180123061,6.38182744395393,6.30083754657704,6.62975938419314,6.37264546752083
"1451543_at",6.98985021622435,6.89973871645069,7.09076086697648,7.1212306434651,7.13231982417247,7.15508617581714,7.00081233315936,7.06309774993553,6.90142841131217,6.85981871344996,6.85574717944028,6.78714052983225
"1454662_at",7.99070410121389,7.89237176937503,7.77102690002299,7.56134804905954,7.73555496130812,7.62364647354216,7.87244591730889,7.55111514677701,7.68933735734831,7.83154487584273,7.84302894220366,7.64155334138864
"1438674_a_at",8.34939506699733,8.48069619279613,8.61632870336274,8.76012371581783,8.69890237774698,8.86758717445522,8.45792498702078,8.69139970739714,8.54138490323647,8.44226645203071,8.69831672647508,8.72926668413333
"1455885_at",6.70940518838653,6.11294553798215,6.49083035398249,6.50680000662721,6.6199645975045,6.5752740459136,6.48698468847548,6.39688438729925,6.67168855331141,6.38799801877934,6.45040855570871,6.69105641396852
"1442577_at",5.18113508150628,5.35135339948585,5.25266105155183,5.28444447318976,5.19698573712017,4.98217162967842,5.39726681859438,4.98285040891703,5.31849578828317,5.09779890529679,5.24439981611765,4.99279960311538
"1427267_at",6.51586639782386,6.04653490665438,6.43753417205833,6.20631271293535,6.30376865405668,6.1369516802794,5.91103417226921,6.00177859922601,6.68127304567692,6.60582323005839,6.57951682719817,6.74929211967484
"1434020_at",10.2051883800514,9.97789516163331,10.0285846201563,9.69390633261343,9.85922416116057,10.0391470376744,9.7043239078552,9.82730703480055,10.4566677752201,10.4275658176552,10.3501251296224,10.4120001399738
"1454970_at",4.8273290699371,4.50220006090632,5.12882930552855,4.58391152703522,4.85757623541921,4.84252981250446,5.07022910093858,5.05255195891959,4.83616511101425,5.00006934505739,4.56845296920025,4.60614416315855
"1427891_at",5.66278138458035,5.59772826284444,5.25778810781764,5.45145586498979,5.31356862368983,5.35539585019228,5.75272572977616,5.80282940607624,6.00192955582818,5.70435988634318,5.99118528694809,5.37620970318508
"1425084_at",4.19207507874086,4.35924470413651,4.12346718112817,4.25736531036067,4.34300301424415,4.07372030504824,4.41873949455139,4.31748209381269,4.49742850788832,4.26430578969926,4.5245694142898,4.00984170678307
"1458225_at",4.48482579996262,5.28806127535592,4.90924572660704,4.91082767514254,4.63773767679465,4.62631318040529,4.67557429081957,4.41257158808426,4.50987316850889,4.87855604979837,4.78806359887262,4.79163377194861
"1438976_x_at",10.555436392721,10.4023492356124,10.5166854086359,10.4329036985095,10.5840122175129,10.3332821711965,10.722359945492,10.6882619268787,10.86693695299,10.7214812663958,10.6848606331693,10.6433926735859
"1451392_at",6.04166680951389,6.11492763340841,6.43052745840128,6.54485551521023,6.42792088221692,6.33905331529817,6.29574533700409,6.35146111050704,6.16063002870871,6.36368693270768,6.4338396117402,6.39079586824688
"1424652_at",8.20766767133257,8.16005385685983,8.39666166242655,8.2100881032125,8.46043453117388,8.34686970510454,8.59616407507309,8.61427841480821,8.49412471530332,8.43494264064927,8.5899128741479,8.49386041879028
"1437072_at",6.41717084098295,6.704759745354,6.10769150794198,6.4517392291498,5.91000994586334,5.80005730912681,6.41790647430798,5.97351386821727,6.07649418828984,6.15068176655502,6.27795968895152,6.15341272429729
"1446883_at",6.94569771371516,6.62133518779107,6.72063786716377,6.5042449320114,6.72075211362979,6.49604883811395,6.72468237154706,6.77825216238522,6.4972273637781,6.76659932985034,6.64990078620401,6.62367098361625
"1423868_at",5.80421850936173,5.37030544615361,5.73167666309214,5.4807741465366,5.71141718411796,5.94616401226944,5.63865193341186,5.76599952692525,5.73473155159185,5.76448793969901,5.79893692727047,5.38889781406739
"1441548_at",5.36411873416045,5.19078119512433,5.32861715949898,4.94433485260778,5.29840201768448,5.33101756442153,5.07374564413855,5.28809160175405,5.21568729696607,5.15259089503258,5.03782768171459,5.24008489364709
"1455992_at",8.15268610073691,8.25402676774178,8.27134503569664,8.11764943378107,8.0632282148581,8.03699610466217,7.96856232603189,7.96519176748543,8.22329186668832,8.33631368250068,8.30546467053635,8.25815788760608
"1436746_at",10.4466236919112,10.103243107876,10.2405542512483,9.91754155770247,10.2445667522416,10.1293976995843,10.090901874695,10.1380551458033,10.8234109601717,10.7961822775235,10.7850886455908,10.7476078361477
